# HUGGY-PSF Tue Nov 23 14:09:17  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP
#        number of frames:    1
#              target x_0:   170.00
#              target y_0:    37.00
#       inn annulus (pix):    11.00
#       out annulus (pix):    20.00
#            frame number:    1
#      (x0, y0) sky (ADU):  3775.40
# flux w/in inner annulus:  478577.7
   1    5.072   169.846    37.613    2.570    439626.9     0.91861
   1    5.082   169.846    37.613    2.570    439807.9     0.91899
   1    5.091   169.846    37.613    2.570    440022.1     0.91944
   1    5.101   169.852    37.623    2.630    440189.9     0.91979
   1    5.110   169.852    37.623    2.630    440407.6     0.92024
   1    5.120   169.852    37.623    2.630    440637.0     0.92072
   1    5.129   169.852    37.623    2.630    440876.4     0.92122
   1    5.139   169.852    37.623    2.630    441065.8     0.92162
   1    5.148   169.852    37.623    2.630    441260.3     0.92202
   1    5.158   169.852    37.623    2.630    441416.9     0.92235
   1    5.167   169.852    37.623    2.630    441584.6     0.92270
   1    5.177   169.852    37.623    2.630    441788.9     0.92313
   1    5.186   169.852    37.623    2.630    441972.9     0.92351
   1    5.195   169.852    37.623    2.630    442124.8     0.92383
   1    5.205   169.852    37.623    2.630    442321.2     0.92424
   1    5.214   169.852    37.623    2.630    442563.9     0.92475
   1    5.224   169.852    37.623    2.630    442757.6     0.92515
   1    5.234   169.852    37.623    2.630    442965.8     0.92559
   1    5.243   169.852    37.623    2.630    443098.8     0.92587
   1    5.253   169.852    37.623    2.630    443264.6     0.92621
   1    5.262   169.852    37.623    2.630    443474.4     0.92665
   1    5.272   169.852    37.623    2.630    443664.4     0.92705
   1    5.281   169.852    37.623    2.630    443766.7     0.92726
   1    5.290   169.852    37.623    2.630    443966.7     0.92768
   1    5.300   169.852    37.623    2.630    444129.1     0.92802
   1    5.309   169.852    37.623    2.630    444377.7     0.92854
   1    5.319   169.852    37.623    2.630    444522.4     0.92884
   1    5.328   169.852    37.623    2.630    444748.3     0.92931
   1    5.338   169.852    37.623    2.630    444890.8     0.92961
   1    5.347   169.852    37.623    2.630    445094.0     0.93003
   1    5.357   169.852    37.623    2.630    445254.3     0.93037
   1    5.366   169.852    37.623    2.630    445422.8     0.93072
   1    5.376   169.852    37.623    2.630    445561.4     0.93101
   1    5.385   169.858    37.632    2.630    445711.7     0.93133
   1    5.395   169.858    37.632    2.630    445909.0     0.93174
   1    5.405   169.858    37.632    2.630    446101.0     0.93214
   1    5.414   169.858    37.632    2.630    446277.0     0.93251
   1    5.424   169.858    37.632    2.630    446426.2     0.93282
   1    5.433   169.858    37.632    2.630    446624.9     0.93323
   1    5.443   169.858    37.632    2.630    446780.5     0.93356
   1    5.452   169.858    37.632    2.630    446920.0     0.93385
   1    5.462   169.858    37.632    2.630    447080.1     0.93418
   1    5.471   169.858    37.632    2.630    447214.3     0.93447
   1    5.481   169.858    37.632    2.630    447353.8     0.93476
   1    5.490   169.858    37.632    2.630    447506.4     0.93508
   1    5.500   169.858    37.632    2.630    447689.5     0.93546
   1    5.509   169.858    37.632    2.630    447858.8     0.93581
   1    5.518   169.858    37.632    2.630    448029.7     0.93617
   1    5.528   169.858    37.632    2.630    448221.9     0.93657
   1    5.537   169.858    37.632    2.630    448375.3     0.93689
   1    5.547   169.858    37.632    2.630    448511.1     0.93718
   1    5.556   169.858    37.632    2.630    448665.8     0.93750
   1    5.566   169.858    37.632    2.630    448774.5     0.93773
   1    5.576   169.858    37.632    2.630    448919.3     0.93803
   1    5.585   169.858    37.632    2.630    449062.7     0.93833
   1    5.595   169.858    37.632    2.630    449249.4     0.93872
   1    5.604   169.858    37.632    2.630    449397.1     0.93903
   1    5.614   169.858    37.632    2.630    449568.6     0.93938
   1    5.623   169.858    37.632    2.630    449760.1     0.93979
   1    5.633   169.858    37.632    2.630    449913.2     0.94010
   1    5.642   169.858    37.632    2.630    450039.7     0.94037
   1    5.652   169.858    37.632    2.630    450208.8     0.94072
   1    5.661   169.860    37.634    2.630    450323.0     0.94096
   1    5.670   169.860    37.634    2.630    450477.8     0.94128
   1    5.680   169.860    37.634    2.630    450604.1     0.94155
   1    5.689   169.860    37.634    2.630    450748.5     0.94185
   1    5.699   169.860    37.634    2.630    450887.9     0.94214
   1    5.708   169.860    37.634    2.630    451005.5     0.94239
   1    5.718   169.860    37.634    2.630    451175.3     0.94274
   1    5.727   169.860    37.634    2.630    451342.0     0.94309
   1    5.737   169.860    37.634    2.630    451484.2     0.94339
   1    5.747   169.860    37.634    2.630    451650.9     0.94374
   1    5.756   169.860    37.634    2.630    451754.7     0.94395
   1    5.766   169.860    37.634    2.630    451874.6     0.94420
   1    5.775   169.860    37.634    2.630    451988.3     0.94444
   1    5.785   169.860    37.634    2.630    452112.8     0.94470
   1    5.794   169.860    37.634    2.630    452246.9     0.94498
