# SENTINEL Tue Nov 23 14:10:03  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     6.00
#        aperture 2 (pix):     9.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
 105 AF641713.cor  29.13  15.0  169.88   38.23  -0.06   0.52  287.99   58.37  6.44   23277.   461271.   488248.   438515.   464135.  1.051893  1.051952  3186.9    101.217
 106 AF641714.cor  29.41  15.0  169.15   37.92  -0.79   0.21  287.28   58.10  6.40   23283.   462044.   488198.   439781.   466086.  1.050624  1.047442  3183.2    101.642
 107 AF641715.cor  29.69  15.0  169.63   37.71  -0.31  -0.01  287.66   57.93  5.86   27304.   465301.   488822.   442748.   466141.  1.050940  1.048656  3186.4    101.654
 108 AF641716.cor  29.97  15.0  169.54   37.82  -0.39   0.10  287.61   57.97  5.76   28755.   467209.   489586.   443725.   465585.  1.052924  1.051551  3170.4    101.533
 109 AF641717.cor  30.25  15.0  169.80   38.08  -0.13   0.36  287.86   58.21  6.06   27085.   464099.   486919.   442534.   466439.  1.048730  1.043905  3173.3    101.719
 110 AF641718.cor  30.53  15.0  170.07   37.68   0.13  -0.04  288.00   57.95  6.70   21484.   457581.   486054.   436795.   463500.  1.047589  1.048660  3169.5    101.078
 111 AF641719.cor  30.81  15.0  170.37   38.33   0.44   0.61  288.52   58.47  7.16   21495.   453887.   486029.   430724.   462451.  1.053779  1.050985  3169.9    100.849
 112 AF641720.cor  31.09  15.0  169.85   38.37  -0.09   0.65  287.86   58.40  6.96   20726.   452019.   485433.   428386.   459932.  1.055167  1.055444  3159.9    100.300
 113 AF641721.cor  31.37  15.0  168.92   37.89  -1.02   0.17  287.02   58.09  6.50   22457.   457954.   486556.   437905.   466526.  1.045785  1.042934  3156.7    101.738
 114 AF641722.cor  31.65  15.0  169.29   37.90  -0.64   0.18  287.38   58.18  6.60   24359.   463330.   490606.   437539.   464335.  1.058946  1.056578  3157.2    101.260
 115 AF641723.cor  31.93  15.0  169.16   37.53  -0.77  -0.19  287.06   57.65  6.68   22267.   459609.   488936.   438092.   465935.  1.049114  1.049365  3165.3    101.609
 116 AF641724.cor  32.21  15.0  169.51   37.78  -0.43   0.07  287.51   57.89  6.70   21760.   459330.   487426.   437115.   465079.  1.050820  1.048049  3155.4    101.422
 117 AF641725.cor  32.49  15.0  169.60   38.29  -0.34   0.57  287.64   58.44  6.70   21913.   459643.   486327.   439960.   467582.  1.044737  1.040089  3152.0    101.968
 118 AF641726.cor  32.77  15.0  169.23   37.56  -0.70  -0.16  287.39   57.67  6.90   22022.   455589.   486472.   431032.   463710.  1.056972  1.049086  3142.7    101.124
 119 AF641727.cor  33.05  15.0  169.93   37.22  -0.00  -0.50  287.91   57.46  8.08   16139.   438826.   485585.   412643.   454708.  1.063451  1.067905  3144.5     99.161
 120 AF641728.cor  33.33  15.0  168.97   37.77  -0.96   0.05  286.97   57.99  7.02   19349.   454448.   488510.   433078.   464302.  1.049343  1.052139  3128.4    101.253
 121 AF641729.cor  33.61  15.0  169.41   37.14  -0.52  -0.58  287.47   57.24  6.72   23129.   461104.   489822.   437514.   463226.  1.053917  1.057415  3123.9    101.018
 122 AF641730.cor  33.89  15.0  168.99   37.61  -0.95  -0.11  287.01   57.69  6.26   23885.   463249.   488434.   439244.   462467.  1.054650  1.056149  3113.8    100.853
 123 AF641731.cor  34.17  15.0  169.44   37.44  -0.49  -0.28  287.47   57.56  6.94   23066.   463410.   490068.   437695.   464379.  1.058751  1.055318  3107.0    101.270
 124 AF641732.cor  34.44  15.0  169.46   37.66  -0.48  -0.06  287.73   57.83  6.06   25599.   461904.   485304.   437876.   461170.  1.054873  1.052332  3096.3    100.570
 125 AF641733.cor  34.73  15.0  170.31   37.58   0.38  -0.14  288.54   57.70  7.34   19064.   450651.   487308.   432306.   465102.  1.042437  1.047745  3091.4    101.427
 126 AF641734.cor  35.01  15.0  169.34   38.03  -0.59   0.31  287.53   58.17  6.64   23313.   459146.   487227.   436894.   463845.  1.050933  1.050409  3080.1    101.153
 127 AF641735.cor  35.29  15.0  169.99   38.06   0.06   0.34  288.09   58.24  7.14   20103.   457245.   490729.   433669.   464243.  1.054365  1.057052  3082.3    101.240
 128 AF641736.cor  35.57  15.0  169.01   38.25  -0.93   0.53  287.27   58.28  6.80   21674.   464534.   494461.   435963.   465515.  1.065537  1.062181  3067.0    101.517
 129 AF641737.cor  35.85  15.0  168.75   37.87  -1.18   0.16  287.05   57.97  6.74   22542.   459206.   489981.   435528.   464715.  1.054365  1.054368  3063.5    101.343
 130 AF641738.cor  36.13  15.0  169.23   37.52  -0.71  -0.20  287.26   57.67  6.74   23280.   454831.   485532.   434069.   463802.  1.047832  1.046853  3058.5    101.144
 131 AF641739.cor  36.41  15.0  169.58   37.98  -0.35   0.26  287.75   58.14  7.14   20844.   455947.   491759.   431716.   463927.  1.056129  1.059992  3056.6    101.171
 132 AF641740.cor  36.69  15.0  168.97   37.58  -0.97  -0.14  286.98   57.71  6.60   23253.   462008.   490540.   437707.   464916.  1.055517  1.055116  3053.7    101.387
 133 AF641741.cor  36.97  15.0  168.93   37.94  -1.00   0.22  287.00   58.09  6.50   22109.   456613.   487716.   432506.   463227.  1.055738  1.052867  3056.7    101.019
 134 AF641742.cor  37.25  15.0  169.11   38.26  -0.83   0.54  287.43   58.32  6.94   20466.   450056.   485518.   424031.   459421.  1.061375  1.056805  3054.5    100.189
