# SENTINEL Mon Nov 22 10:08:42  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     5.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
 105 AF641713.cor  29.13  15.0  169.88   38.23  -0.06   0.52  287.99   58.37  6.44   23277.   437627.   461271.   416348.   438515.  1.051108  1.051893  3186.9    100.091
 106 AF641714.cor  29.41  15.0  169.15   37.92  -0.79   0.21  287.28   58.10  6.40   23283.   438280.   462044.   416734.   439781.  1.051700  1.050624  3183.2    100.380
 107 AF641715.cor  29.69  15.0  169.63   37.71  -0.31  -0.01  287.66   57.93  5.86   27304.   444885.   465301.   422068.   442748.  1.054060  1.050940  3186.4    101.057
 108 AF641716.cor  29.97  15.0  169.54   37.82  -0.39   0.10  287.61   57.97  5.76   28755.   448258.   467209.   424882.   443725.  1.055017  1.052924  3170.4    101.280
 109 AF641717.cor  30.25  15.0  169.80   38.08  -0.13   0.36  287.86   58.21  6.06   27085.   444054.   464099.   422536.   442534.  1.050924  1.048730  3173.3    101.008
 110 AF641718.cor  30.53  15.0  170.07   37.68   0.13  -0.04  288.00   57.95  6.70   21484.   431621.   457581.   411939.   436795.  1.047777  1.047589  3169.5     99.698
 111 AF641719.cor  30.81  15.0  170.37   38.33   0.44   0.61  288.52   58.47  7.16   21495.   424742.   453887.   402958.   430724.  1.054062  1.053779  3169.9     98.312
 112 AF641720.cor  31.09  15.0  169.85   38.37  -0.09   0.65  287.86   58.40  6.96   20726.   422729.   452019.   400383.   428386.  1.055811  1.055167  3159.9     97.779
 113 AF641721.cor  31.37  15.0  168.92   37.89  -1.02   0.17  287.02   58.09  6.50   22457.   432490.   457954.   412939.   437905.  1.047346  1.045785  3156.7     99.952
 114 AF641722.cor  31.65  15.0  169.29   37.90  -0.64   0.18  287.38   58.18  6.60   24359.   438695.   463330.   414235.   437539.  1.059050  1.058946  3157.2     99.868
 115 AF641723.cor  31.93  15.0  169.16   37.53  -0.77  -0.19  287.06   57.65  6.68   22267.   433480.   459609.   413766.   438092.  1.047644  1.049114  3165.3     99.994
 116 AF641724.cor  32.21  15.0  169.51   37.78  -0.43   0.07  287.51   57.89  6.70   21760.   433930.   459330.   412009.   437115.  1.053204  1.050820  3155.4     99.771
 117 AF641725.cor  32.49  15.0  169.60   38.29  -0.34   0.57  287.64   58.44  6.70   21913.   433927.   459643.   415068.   439960.  1.045436  1.044737  3152.0    100.421
